variance,skewness,curtosis,entropy,class
-3.5475,-4.0746,4.5446,9.0987,1
-5.137,9.4499,9.1524,-9.5126,1
-8.717,-7.6823,-1.7796,-8.8179,0
-5.9384,4.228,-4.6803,5.8044,0
7.543,5.1069,2.4527,0.2347,1
-4.5285,2.8935,-1.7531,-8.5753,0
-3.5984,7.4269,-7.3276,2.7052,0
-3.0147,-2.4282,-3.4071,-5.6159,0
4.7609,-0.5687,-8.3287,-2.3323,0
-1.6939,9.5471,6.8255,-1.7747,0
2.866,-4.8061,4.622,0.6206,1
-7.723,9.7992,4.5668,-3.4753,0
-0.6813,9.9442,-8.8787,9.1667,0
-3.6215,9.8207,-0.2207,3.653,0
-1.6318,0.7608,-4.8186,6.7196,0
-9.1401,1.9613,1.3791,5.9927,0
1.196,-4.4759,1.4552,-9.6176,1
1.1357,-9.7834,9.9674,3.9479,0
0.7355,-3.9568,-4.5717,9.144,1
-3.365,1.7926,0.9022,-5.674,1
0.3187,5.6707,-1.7405,-3.5929,1
4.9508,6.9658,-3.0918,-7.7305,1
3.7138,9.8036,7.3249,-1.6346,0
-9.7221,0.6309,-9.0138,-9.2272,1
-5.5279,0.3139,9.7184,4.3506,1
-6.8005,3.2964,-0.2544,-8.8553,0
-3.1166,2.476,5.7554,-6.0773,0
-5.6102,-7.9288,6.4562,-0.8552,0
1.6537,7.2213,7.8496,-2.4724,1
0.7437,-9.1028,9.9497,4.1843,0
-8.6912,1.4155,-2.3451,8.0083,1
3.2804,-9.9942,9.1582,6.1737,0
-9.3749,2.7521,-7.9562,-7.9703,1
8.3669,7.1608,7.506,5.6055,1
3.9601,-0.2772,4.4309,-4.1694,0
1.6638,0.0328,0.0427,-5.6675,0
6.1632,-9.946,-1.3201,-8.8094,0
-6.6802,-2.0179,2.4822,2.9708,1
-5.9911,-3.6393,4.9962,3.1825,1
2.9538,-3.085,-1.9704,-6.2544,0
-3.8667,-4.9343,9.5494,-5.3308,1
9.9126,-7.55,-7.1072,-0.9026,1
0.4848,-9.8792,-6.3629,1.6965,1
5.8458,-7.4299,1.6635,-7.786,1
-7.435,-2.911,-0.1761,2.4769,1
-4.5072,-0.7266,7.2965,9.3188,1
6.991,5.412,-1.1238,7.7704,1
2.4321,-5.6776,5.5984,8.429,0
-5.1783,2.5314,9.9561,2.9388,0
9.9905,7.751,-1.1841,-7.5231,0
7.3414,-0.4269,8.064,2.6137,1
1.0311,3.0311,-9.769,-5.7949,1
6.195,7.5646,-4.9164,-4.6525,0
-7.6983,-9.9836,-9.6475,-9.2455,1
-6.7102,1.9343,9.2715,-2.3635,0
-1.3942,4.6558,-6.4205,-0.8697,1
-7.6643,-2.3079,-6.1934,-8.2732,0
6.4221,2.775,-4.7076,3.8152,0
6.055,-9.6966,2.0261,6.8107,0
5.8568,8.6918,-5.9895,4.8005,1
-9.6794,9.0232,0.4313,4.429,0
4.7131,4.5374,-3.4099,3.6149,1
9.5215,-2.812,-4.9933,0.3237,1
-9.3655,-4.7087,1.3383,-3.3133,0
1.0339,7.9777,-1.0587,-2.1808,0
5.3199,4.0039,5.2198,-0.2566,1
9.4602,0.3918,0.2072,-3.58,1
-0.9352,-0.2514,5.553,-3.2067,1
0.0455,-7.386,-9.1881,-7.5935,1
0.1566,8.2311,5.0178,2.0778,1
5.8071,-2.6235,-4.4301,9.894,0
-9.6744,5.6068,-6.3247,2.089,1
-5.2571,3.4191,0.3727,7.2394,1
-5.7128,-5.6009,7.0274,-9.0473,1
-0.7637,-9.7111,-0.931,6.4742,1
-1.2846,-4.6763,4.6413,0.1452,0
-7.448,-3.7046,-4.6969,9.059,0
4.0714,8.0981,-9.4436,6.7231,1
-9.1001,-8.1136,9.4516,6.3194,0
-6.3841,3.9786,-6.0674,4.2329,0
7.4289,-5.8838,4.3208,2.7947,1
-5.9991,5.4374,6.9481,-0.5395,0
3.4738,-9.9569,-1.9695,-6.8081,1
-7.3693,-0.457,2.446,-0.7407,1
-6.7558,-5.959,9.5455,3.612,0
2.4754,-3.1872,8.8146,-0.9581,1
5.3946,-4.4959,4.0201,8.5922,0
3.7173,-6.3039,-4.4405,0.0489,0
9.6878,8.0298,4.1632,-8.8564,1
2.8164,5.6589,-4.2477,-0.0736,0
8.6911,8.7644,4.6444,-1.5711,0
1.5953,-7.6145,8.6429,-1.8681,0
8.7998,-1.31,9.7094,1.3713,1
-2.4226,-8.6519,4.4915,3.3069,0
-1.261,-9.6739,1.4647,9.4499,0
-3.023,2.0287,-4.2961,-0.6237,0
6.4244,-7.6954,9.9724,-7.6392,1
5.2906,8.5395,1.2347,1.7573,0
-1.3488,5.0366,-5.0198,-3.5228,1
6.9405,-4.248,3.4581,8.753,1
9.7743,-5.6197,-3.62,3.3739,1
-9.2702,-6.0321,0.2682,-9.74,0
1.7929,0.6097,8.4296,9.9045,1
-8.6095,-7.4078,-8.9465,5.427,1
0.8486,7.2538,-5.9953,5.4289,1
5.6223,-4.1328,-9.5605,3.2366,0
-5.1746,2.6177,1.3859,-3.4386,1
3.5287,-5.1453,5.3134,4.8913,1
-9.213,7.7433,-1.2135,-3.3877,0
-8.8879,-7.7743,-5.6665,7.7658,0
9.0477,-6.1596,8.1212,-4.8457,1
-0.236,-1.1462,0.0594,3.7973,0
2.9723,0.8962,-2.4951,4.369,0
-6.7679,-3.3642,2.9822,5.2299,1
6.5124,-4.7764,4.2806,-7.3614,0
-9.603,9.1609,-7.8895,2.8548,0
-7.8636,8.777,5.6011,-1.0903,0
-4.0123,5.5039,-2.5868,2.1445,1
-9.2935,-6.7296,-2.2431,-0.7948,1
0.8652,-8.1637,-7.8019,-8.5475,1
3.2622,9.0592,-1.0733,2.2973,0
-3.9895,9.3194,2.3965,1.9707,1
-4.0147,4.9488,-7.7883,0.6925,0
3.2898,-6.496,-1.0336,-9.9029,1
6.8659,1.8932,-5.3894,4.5949,0
-9.4231,-0.7453,7.252,-5.4288,1
9.3491,-6.7667,-7.1399,0.128,1
-4.6282,4.6894,4.632,-6.5864,1
0.5104,6.0557,-8.8505,-0.777,1
-7.5634,-8.5734,5.9728,-7.7938,0
2.8613,6.5364,-1.7589,0.3952,0
6.6347,-8.9919,-0.2122,-3.5525,1
9.5305,0.4012,-3.9502,-2.9504,0
4.1397,-0.7752,3.315,3.748,0
-7.8473,-5.4948,-9.3595,-3.5139,0
4.8052,-6.6533,8.2449,-7.1694,1
-5.9299,-4.6553,-3.3135,2.5946,1
-4.5246,-4.1022,0.5776,5.4615,1
-7.7912,6.4278,-5.219,-3.9033,1
-4.3377,7.2492,-4.1879,7.0207,0
-0.9278,-2.9973,-7.3978,-7.9366,1
-8.6368,-4.5343,3.2013,0.8471,0
8.3539,-5.3285,-0.8617,6.6218,0
7.9836,6.6232,5.4578,8.2444,0
-3.8736,-4.0181,0.3794,2.1109,0
-3.4348,9.3938,8.1096,0.6373,1
-6.1382,1.6965,-8.2955,3.9487,0
-3.009,9.306,-1.6087,6.4757,1
3.2813,7.732,2.1844,-0.7971,1
-7.8229,3.5349,-1.0243,9.7599,1
-8.2205,8.9161,-7.8042,1.9583,1
-7.1804,0.4081,8.759,-6.3864,0
-8.2159,-7.9056,-6.1278,-5.943,0
-2.1939,5.2305,4.9793,-4.853,1
2.0396,-0.4426,8.049,-0.9742,0
3.1712,-9.6226,9.3988,3.1194,0
-9.7835,-0.5974,-5.1094,6.2555,0
8.6084,9.0463,-1.6743,-7.9603,0
-8.6537,-1.4692,1.437,-4.9559,1
5.9506,-5.2149,0.657,3.3066,0
-6.5856,-5.4908,-8.7714,-6.1331,0
-5.8648,4.5755,-8.5835,-3.0466,1
-4.7303,-2.7444,0.4301,7.6548,1
6.353,3.6906,4.1932,2.3132,0
-8.9905,8.5174,-2.724,9.7515,1
9.0983,-8.5394,-1.0339,8.4751,1
3.631,5.7641,1.6639,2.4503,1
8.6109,-9.5303,-2.6061,6.7239,1
-7.5592,2.2177,-9.9854,5.3558,0
4.1475,-8.1745,-4.4723,-2.6885,1
-5.4815,-0.9682,4.913,9.9014,1
9.1492,4.0563,-0.018,-4.6855,1
-8.8146,-2.905,0.6798,-9.1266,1
8.3233,4.7281,4.4379,-2.8516,1
-8.9186,2.8244,-2.4022,-5.214,0
3.4005,-0.0588,-6.4948,-1.8028,0
-6.7341,2.5145,-2.2618,8.2617,1
-4.3764,-7.9376,0.4247,-7.5769,1
3.1733,-2.927,5.5707,-9.405,0
-9.8163,-2.0064,6.7713,8.4095,0
-8.2745,-9.8394,-4.7358,-7.4866,1
7.8339,-8.8377,-5.7437,-2.5826,0
-2.1171,-9.9582,-6.9867,-1.7436,0
6.6753,-4.924,0.042,-4.3139,0
1.9184,-5.6425,2.3584,-6.232,1
1.2751,-5.056,-5.5871,-3.811,1
3.1803,3.8713,-1.1593,4.6135,0
3.0902,6.6581,-6.4997,-7.2532,0
-7.271,8.2932,4.325,8.421,0
-2.7024,-3.9517,1.6267,1.8697,0
2.7061,7.4522,5.3866,6.6967,1
5.7651,2.4085,5.8569,-1.2395,1
2.4139,4.7712,1.4292,-9.206,0
4.9517,-0.5649,6.6835,9.341,1
-8.9848,9.6351,0.4555,0.7227,1
-3.679,2.4853,-5.7543,-8.2868,1
-4.5888,-6.967,0.8462,-4.4197,1
-8.1432,7.6102,-5.5507,0.7352,1
0.2193,8.6698,3.0524,-8.4466,1
-7.5679,-8.0616,1.6841,-2.9038,1
6.0146,1.3985,4.1873,0.238,0
-5.7467,-8.3842,9.0596,5.2693,0
-7.7782,-0.3981,3.3541,-8.7961,0
-1.0196,-9.1044,-5.5018,5.2917,0
-3.6036,-4.5348,-2.4633,5.3843,0
5.9784,1.2173,-4.5528,-9.9955,1
7.2091,-3.3138,-2.3775,-1.535,1
5.6891,1.1311,-9.6988,7.7424,0
2.5683,2.147,0.6879,2.8675,0
-7.4629,-5.2929,-3.9559,9.4024,0
-8.8688,5.974,4.4652,4.8841,0
7.4875,6.1056,7.0601,-5.9397,0
8.8918,-4.0472,-9.496,2.4909,1
3.5699,7.6454,-6.2388,7.382,1
-6.5637,8.0621,4.8914,3.1011,1
4.5596,-5.8176,-0.1823,-1.5365,1
-1.5631,-6.1821,6.8874,9.0147,1
-7.6812,7.7319,9.2989,8.4628,1
-8.4624,-4.4054,2.1735,6.743,1
-7.7684,9.0534,5.5436,-2.7514,1
-2.1896,-3.3973,-5.8408,-4.7328,1
8.8868,-1.2332,4.5975,-6.1203,0
7.7485,-6.1421,-8.8439,-5.4117,0
-6.2892,4.8222,1.0557,-0.0425,0
-0.0835,3.3245,-5.0088,-0.0249,1
0.5837,-7.6767,2.8283,-8.148,0
1.5003,8.6997,-9.8146,-9.7386,0
-5.766,3.8907,8.8835,-1.6127,1
5.7714,-7.6835,-2.6177,8.4876,0
8.4851,-9.0459,4.3596,-2.1453,1
-7.2886,-8.1964,7.1667,-6.9237,0
-7.389,7.4637,-0.9726,-2.5137,0
-1.1962,6.6025,-4.1691,-6.1756,0
-4.4873,-7.7226,6.6048,2.3119,1
1.489,2.1803,-0.111,-6.7761,0
-5.6566,-2.8613,2.1869,2.9481,1
2.0175,-0.2106,-7.006,7.3114,1
4.0764,-8.1735,3.2503,7.3531,1
8.59,1.1184,-2.0581,9.5792,1
8.0971,4.3928,7.9679,-1.1964,1
9.281,-9.9237,-0.5829,-9.7133,0
-2.893,5.062,5.1714,6.5532,1
7.1049,0.5703,6.8558,9.8362,0
9.2836,-6.4053,-3.9676,6.0874,0
0.5039,-6.2099,5.374,9.7931,0
-8.5763,-7.8417,-3.9383,9.607,1
6.1858,6.9674,-7.4702,7.8353,0
0.2418,-5.7639,5.0659,-6.7454,1
8.6533,-3.1626,9.6814,-3.0952,1
-0.2369,8.742,-7.0623,-1.481,1
-6.8962,9.6017,-5.4165,9.7599,1
-8.166,-1.069,9.307,-5.3307,0
-1.2579,-3.0635,1.2149,-8.1598,0
0.2204,3.1048,-4.6846,5.2821,1
-1.4679,9.2101,7.3014,4.2688,1
4.2893,-6.0455,-4.2519,3.83,0
-5.887,7.5672,-4.6197,-8.2659,1
-3.9795,2.6982,4.9881,-1.5369,1
-9.5385,-6.5941,4.8427,-8.5665,1
3.6407,-2.9628,8.6315,-9.5477,0
9.8328,3.5818,0.9604,-4.8805,1
-6.3602,1.4756,-4.076,3.3489,1
-9.8304,9.8144,4.4271,6.4529,0
0.0904,3.5723,9.7162,-7.6273,1
1.727,-5.2598,4.1294,6.7258,0
-5.3451,1.9466,0.2311,-7.8765,1
8.0243,1.4445,0.6772,-1.3991,0
-3.6872,7.6808,-0.8045,1.6821,1
-7.7605,5.0311,3.9395,-9.2901,1
5.0227,-8.7728,-7.3819,-3.5605,0
5.0225,-7.7129,-4.164,-9.4283,1
5.5295,5.0501,5.1306,4.0615,1
3.5466,-8.2063,3.4185,-6.0999,0
-0.9672,-3.583,5.1611,4.4999,1
-5.8828,0.4504,2.4675,-0.8793,0
4.6908,-6.4134,-0.3226,-8.2113,1
0.4277,-7.7528,8.5772,3.7036,0
-6.4011,4.6687,2.9909,4.8693,0
-0.0776,-4.1457,-7.4751,6.2717,1
-6.0939,7.5351,9.1866,-8.9932,1
-8.5513,5.5626,-4.577,3.6774,1
5.0015,6.4262,-6.6319,-5.1093,0
7.1277,9.7036,3.7102,8.5342,0
-7.1205,6.9101,5.5088,-4.7344,0
1.2329,-4.4588,6.7481,-4.2961,0
-9.3667,-2.7685,-7.91,-9.0624,1
7.27,3.5936,7.6619,5.2232,0
2.4466,-7.8882,1.6516,-9.9568,0
5.7956,6.6488,6.0393,-0.682,0
-7.1968,-9.7526,-5.5188,-5.6283,0
6.6822,-7.8332,-2.4991,4.231,1
8.7029,-3.0355,2.3359,4.0849,0
-9.267,-4.2461,-8.9075,-3.3261,0
-7.8468,-0.4782,9.4248,-7.2392,1
2.9283,-2.332,-4.751,-3.3603,0
-6.9416,-5.9925,1.5113,-4.4632,1
-4.2905,4.417,1.2173,-0.5256,0
0.2067,-7.6157,-4.0646,8.5844,1
-5.0889,6.8216,-6.4618,-6.4448,1
-5.538,4.5645,5.2482,-1.7497,1
0.589,3.2901,-5.7841,1.8968,1
7.1125,1.7565,-1.9156,3.5773,0
5.5952,-1.1183,7.6915,-2.3731,0
-4.6582,8.0553,3.0803,-4.6323,0
7.0109,7.4942,-7.3881,6.2907,0
0.6229,5.7122,8.1158,-4.8747,0
2.8817,-4.9811,5.0648,-2.7958,1
8.2292,2.3815,-2.9049,-9.1231,1
-3.5933,-6.8152,-8.4313,6.8099,1
3.1927,6.6717,-3.8284,0.1178,1
0.9668,8.1048,-0.3363,-5.2035,1
-3.6492,1.5946,-9.9746,-5.7988,0
-5.9649,-0.5388,-2.5928,6.5292,0
-4.8923,-8.1405,0.4707,-1.5689,1
-3.5785,8.8286,-6.3979,-7.8853,0
-0.3004,4.999,-4.2787,5.9808,1
8.6162,0.5517,-5.5328,-2.6821,1
7.3081,6.7399,6.1714,8.1091,0
8.7153,-9.5301,7.6121,-7.5756,1
-4.7508,-8.3654,1.4924,9.0011,1
7.2855,2.0017,3.1255,2.1692,1
6.2513,9.4573,-3.2802,6.555,0
7.7879,0.8409,-9.2708,8.2143,0
2.9571,-7.8694,-7.2739,0.4297,0
2.6241,7.9916,-7.6708,-6.8871,0
5.7731,5.7777,1.3451,-0.7639,0
1.5335,-4.5803,-7.9542,4.0645,1
4.7575,-9.4994,-8.6901,-2.0898,1
-9.7372,-0.7295,7.2203,-9.0934,1
8.3014,2.7557,-7.0606,5.687,1
5.6537,-2.7331,-9.392,5.2455,1
5.3145,6.2085,-9.3094,8.4898,0
-4.1228,-4.8477,3.4756,-5.7419,0
9.6599,-3.448,2.0801,-7.3301,0
-5.1616,5.5319,7.3832,7.5462,0
-5.7307,-9.4462,3.6481,5.4111,1
6.3774,0.7549,-0.953,7.9102,0
5.0077,3.3004,0.8491,-5.1153,0
2.3577,7.8505,7.6439,9.7604,1
-2.5081,0.1234,-8.1359,-3.4816,1
-4.1594,3.661,-3.7189,9.6223,0
2.2706,-2.7184,5.617,5.4653,0
4.1785,-6.7341,3.0625,-6.2487,0
1.8705,6.9114,-7.7527,9.1614,0
7.7499,-1.2847,-1.5551,-6.7396,0
-5.5824,5.2038,0.2364,9.0782,0
2.5904,7.1001,3.3708,-0.6345,0
-6.8073,-1.4272,4.9487,5.5111,0
0.114,9.3697,8.5028,1.2121,1
-7.135,0.8107,-3.8226,5.1097,0
-1.7353,-8.1485,9.0528,9.7586,0
2.3386,2.2549,5.549,-7.6444,1
-3.6576,9.7497,0.7909,-2.1221,1
-9.1311,2.8669,7.4234,-6.0924,1
-2.4449,-2.9713,9.0851,4.3529,0
-9.7182,6.5966,-2.1769,-9.6627,0
-0.039,-0.9041,-4.1797,2.3356,1
1.3416,2.9968,8.4319,-8.4756,1
-3.8009,1.1715,2.8364,0.653,1
2.7191,-0.5658,-5.3852,-9.3736,0
5.0554,0.6269,-5.3462,-5.8601,0
4.6173,8.0232,9.4213,4.7855,0
1.4172,-3.5289,3.8683,-2.068,1
1.4312,1.975,-7.6924,9.7786,1
2.683,-2.9905,9.6096,8.8796,0
-6.8529,-6.5293,3.1602,0.8779,1
-5.837,3.6691,1.8432,-0.8895,1
7.882,9.5352,9.9056,7.8405,0
-6.644,-9.5803,9.3708,8.4295,0
-6.2488,-7.1629,8.2795,-0.9565,0
-0.5712,9.4551,-3.885,5.4898,1
-9.4201,0.2067,5.7386,-6.5231,1
-4.7815,3.8177,-5.1157,8.5599,0
8.6697,2.7562,4.3678,5.3583,1
-2.8644,-3.9919,2.2546,1.6206,1
0.6634,8.663,-4.0871,3.306,1
-8.1267,4.1989,4.5736,0.9926,1
-8.6013,4.6308,-3.0703,6.3845,1
1.0809,-1.6991,-6.6345,8.133,1
-7.3788,0.4728,-3.3678,-9.7765,1
-4.3358,-0.1729,-8.57,6.6399,0
9.1519,5.2496,-6.0507,7.6206,1
-0.4945,1.3738,-7.4299,7.4068,0
1.135,-9.8976,-6.3018,7.3165,1
-5.6367,4.3653,9.0722,-3.4188,1
7.9482,4.5799,4.1945,-7.0259,0
7.0199,3.3678,7.6546,0.9395,0
7.7632,3.1803,-7.2164,1.5578,0
-2.7875,-3.8785,8.4064,0.7055,0
-5.3532,-5.436,5.0459,6.6946,1
5.791,9.851,-6.5766,-6.1508,0
5.9482,3.418,9.7446,2.1368,1
4.1209,4.307,8.0833,-3.0165,1
2.3165,-4.0148,-2.0688,8.5601,0
-4.6878,5.6458,-5.3923,5.2777,1
0.0427,6.4164,8.3141,0.5079,0
5.9909,-5.5313,-9.3561,-9.8069,1
9.8842,1.2944,6.1993,-2.0409,1
-5.819,7.3422,6.1885,-7.3003,1
0.6934,7.8385,7.4187,-4.1561,0
-0.379,5.1498,8.7143,5.6587,1
-8.4407,-0.1296,4.2705,-1.7878,1
0.1989,-8.2124,-9.6281,-7.9592,0
-6.4522,4.0714,8.0584,6.0823,0
-8.5607,-3.4967,2.2438,8.8081,1
8.3736,-8.9301,-3.103,7.1591,0
2.5576,8.3312,-1.0992,5.996,0
8.1716,-5.0895,-3.0446,4.83,0
9.6762,-3.168,2.6247,7.2725,0
5.953,1.2721,-8.5074,-8.938,1
6.8137,-4.0463,-8.5023,-0.0886,0
-5.1323,6.1677,9.9414,2.894,0
-6.8196,2.4243,5.879,-4.8095,0
-3.0554,-9.5519,6.3045,-1.6207,0
7.766,-8.8621,-3.6413,2.131,0
-3.1508,-5.8838,-7.7908,-8.3019,1
-7.6685,-2.5243,2.008,7.8233,1
-3.5989,-9.1585,-0.4086,5.3217,0
-9.7379,-9.9229,-5.5187,-5.2859,1
-3.4252,-7.025,3.6533,-9.5689,1
-2.1585,8.4531,-5.597,1.0475,0
-7.6782,9.9681,-4.7896,3.8847,1
-7.1375,-6.7014,-6.4859,5.7351,1
-4.177,7.716,-3.1339,-5.8629,1
-8.1831,4.1674,1.8355,2.7954,0
0.7468,8.4871,1.219,-4.4512,1
3.909,-1.7496,-5.7592,1.5282,0
-7.3618,7.8415,8.7854,-9.397,1
-0.7061,-0.0488,-2.5199,-8.4957,0
-7.6895,-5.7791,-9.0055,3.6082,1
1.3899,1.846,4.3609,-6.3939,0
-2.892,-0.9032,-8.7644,9.5899,1
-9.2227,4.5115,-3.8519,2.2899,0
8.077,-5.6275,-2.9359,-7.906,0
3.264,-8.9806,1.9754,9.9046,1
-5.6539,8.8162,9.8787,9.8666,0
3.1008,-6.4098,-9.1438,3.7553,0
-7.2914,-9.5275,7.1881,5.4341,0
2.6619,0.5807,3.7134,-1.5144,0
3.7893,0.0697,-6.6052,7.2117,1
-5.0925,-1.9381,0.8007,7.0429,0
1.0743,4.7826,-8.4578,-3.9074,0
-0.2904,5.8628,0.2695,-8.8076,0
-2.398,-8.5272,2.9107,3.2926,1
4.6456,-9.6967,-8.8408,-9.1205,1
-4.8352,-3.4344,-9.1696,-2.5812,1
0.5192,0.3852,2.1251,4.5884,1
-1.5612,-5.1728,-0.8832,-1.7016,0
7.8853,-4.402,2.9372,9.7884,1
-8.6333,-9.8538,4.2756,-9.2456,1
0.4283,-7.1679,-1.2954,1.4912,0
-4.9226,-3.1824,7.2979,-6.0128,1
1.1527,7.3719,-8.5053,8.8834,1
-2.236,4.1548,-3.6765,8.5938,1
-3.4082,-3.369,-1.2662,6.6663,0
-5.1029,-6.2352,-0.0577,-2.9045,1
2.9223,7.4367,9.1404,-6.7294,1
1.5125,-5.407,4.2287,-6.0873,1
0.5198,8.5749,-8.7061,2.6924,0
5.5648,-3.3221,8.9829,9.8636,0
6.1353,4.2725,-9.6953,-7.54,1
-5.3364,4.727,-7.5227,-7.4384,1
1.0938,-1.203,8.9462,-8.6705,1
-5.0448,3.3489,0.5218,-8.8212,1
8.7322,2.9504,-3.7803,9.5526,1
-0.8979,7.2534,-8.6437,2.3915,1
7.484,-8.3905,-4.3813,-3.5639,0
-5.2097,8.7573,7.0046,-1.4479,1
-8.8056,-1.2797,-5.4924,8.0388,1
7.4136,-8.9197,-9.2924,4.2354,1
2.612,9.5537,-8.3669,-5.2516,0
-6.7635,2.7601,4.317,-3.8139,1
2.6859,-0.7373,9.5752,-6.2677,0
6.0349,-9.4192,6.2544,-2.4944,1
2.1283,-5.0029,-1.016,2.7667,0
-8.2481,-3.737,0.9177,-1.7348,1
-1.0485,-2.5889,-0.5013,-7.0565,1
-0.9007,-8.9189,-7.0385,7.3697,1
-4.6974,2.0125,7.2124,1.3528,1
7.5938,1.0016,-1.6391,-0.0827,1
1.781,-6.277,-0.4452,5.9321,1
0.9787,3.3264,9.246,-2.101,1
4.4195,8.8952,-7.1928,3.183,0
-5.7613,-6.0997,3.0378,6.0196,1
6.0484,-7.489,-3.5472,-6.7316,0
9.3527,1.2822,-5.645,-7.4678,1
-6.6009,-7.4257,-4.6409,-1.7424,0
1.9329,9.2731,-9.4065,1.212,0
0.7453,-1.611,-7.1227,-3.0173,0
-2.3704,7.288,-7.3677,-0.691,1
9.6686,9.163,6.3413,-7.6742,1
-1.8559,7.9994,5.1007,4.2915,1
-8.638,6.3066,-8.0931,6.9962,0
1.0836,-6.6993,-5.8589,6.7379,0
6.9748,7.1618,-6.8136,1.8676,0
3.2167,-5.9841,9.3409,-7.4237,0
3.9904,8.055,1.1444,-2.8209,1
-1.368,-7.376,8.338,-8.2232,1
5.5828,4.637,-6.0438,2.8561,1
4.0474,-3.0446,1.8848,-3.0814,1
-2.466,-7.4803,5.6484,6.8222,0
-0.0554,-1.4898,6.204,5.2656,0
-8.9485,0.5619,-4.3901,-8.241,1
-1.2483,9.7287,-4.0799,-0.6048,1
5.2418,1.945,8.2412,0.7756,0
-3.5982,-0.7306,-1.7234,4.8894,0
0.9206,-9.3875,-2.8506,-8.5498,1
5.3901,-3.9756,9.8745,0.3407,0
-2.2652,-6.0298,6.4369,6.5569,1
-9.4411,8.9349,-7.9756,-7.2707,1
-9.2768,-5.2465,-2.869,-8.5924,1
0.6388,-7.1252,-7.2916,1.3355,0
7.9045,5.0315,3.8551,-5.9642,1
7.1484,1.4611,7.3434,-1.952,1
-4.8274,-2.8954,5.5688,6.5767,1
-5.9371,6.5532,-7.0703,3.3409,1
-1.8399,-3.9333,-9.0974,1.9723,0
6.7225,6.2868,1.8727,-9.7427,1
-6.9106,6.8326,7.7885,0.9163,0
-9.1705,-6.8963,2.8318,-8.5024,1
-6.7146,-3.783,-7.2727,-7.3848,0
2.7204,-4.3522,-8.5176,9.121,1
-7.1076,-0.8232,3.1106,-4.5863,0
0.4195,-7.2304,-0.306,3.6821,0
-6.0206,-6.4925,5.1829,-5.2877,1
-0.289,3.6727,2.5851,4.2664,0
-8.5665,7.3054,-1.1082,-5.4787,1
-3.6112,7.4499,-3.9863,4.0772,1
-1.075,-8.2498,3.9178,-7.5653,1
8.6481,6.7551,0.8985,-6.7586,0
4.3132,-0.06,9.3505,-8.9654,1
5.9314,-9.2963,-0.5315,-9.0459,1
-6.6277,4.1438,-5.7944,-7.6672,0
-5.042,1.9106,5.9292,-9.2963,0
-7.8249,-6.0076,-9.5276,2.9886,1
2.1011,-4.8666,7.8422,2.2609,0
3.7337,3.6901,7.1179,-9.9004,1
3.9561,5.1114,-7.3767,-5.409,1
4.0833,-3.0474,-2.7699,-4.5856,0
-6.563,3.9269,8.2325,-3.7208,1
-1.647,-3.2637,-4.497,1.6619,1
-1.4139,-7.7912,7.6817,4.4615,1
1.6281,-7.551,3.7308,-5.419,0
7.5121,-7.8042,-1.4093,-8.8557,1
1.0936,-3.126,4.9354,0.5977,1
3.8348,-6.2401,8.4201,9.5648,0
8.4741,2.6294,8.2229,-6.7041,0
-3.0903,5.9137,4.4383,2.8137,1
-6.9075,-6.4208,0.4414,-6.9971,1
-0.6507,0.1583,2.3221,1.1315,0
1.3739,-6.6455,0.3103,-5.0165,0
-6.9236,-0.2709,-8.7749,4.1874,1
-6.0068,8.2462,-7.1292,-9.2297,1
9.2203,-4.03,-4.0306,4.6337,0
5.6912,5.9876,8.7227,3.4173,0
-6.6013,-7.762,-7.8515,8.8983,1
-1.3571,4.8573,-1.5656,-4.2146,1
-8.0926,8.7327,-1.433,0.186,1
-1.4451,-0.7682,-2.8296,-0.4827,1
0.769,5.6077,2.4415,5.7962,0
9.097,6.4231,6.2617,-5.2102,0
-6.2651,-1.5032,-0.0779,-6.2955,1
4.6577,-6.7416,3.8982,-4.9998,1
3.613,1.6331,0.5035,5.6745,0
3.2159,8.5288,-8.836,8.1975,1
-2.9124,-0.0517,-0.7788,9.1155,1
6.6239,-6.8583,-9.3139,-7.7805,0
-6.5746,2.0076,6.0491,-0.7166,1
9.8168,-0.7037,9.0955,8.0079,1
8.942,1.185,5.8649,2.6337,0
2.0574,-0.9718,-1.9699,-2.0182,1
2.7508,-9.0401,8.9603,9.6032,0
-5.2989,-0.7414,-7.1087,2.7154,0
-2.0151,-0.9519,3.5129,-4.7132,0
3.9917,4.5098,-1.7712,1.4894,0
-4.8312,-1.3228,7.9076,-9.8555,0
-5.6406,5.7588,-8.6849,-5.8337,0
-2.7119,2.8205,-2.8724,-9.9841,0
-6.4753,-7.5256,2.176,-5.9175,1
7.7566,7.1184,0.7767,2.017,0
9.4652,9.0875,9.3231,-2.5943,0
-2.5563,-7.7798,0.7096,-6.1276,1
-5.9039,2.1354,1.2138,-5.6935,1
-0.6358,-9.2978,-8.9844,3.3363,1
5.6636,-6.7245,-0.4587,5.9893,0
5.2306,1.4227,-0.3897,3.5324,1
9.5759,8.7939,-7.5866,8.7078,1
0.3748,2.835,-9.2167,2.4596,1
6.3294,-0.831,-5.1972,-2.268,1
-2.776,7.4155,-2.2644,-7.9411,0
6.8472,-9.3742,-7.9484,5.5863,0
2.2458,2.3846,-8.8699,-9.1672,0
-8.7423,-8.5744,3.9873,0.9969,0
